comment_id,text,timestamp,user_info,location_free_text,lat,lon,policy_section,source,stance,type_label,priority,district,text_clean,district_filled,clean_text
759f2247-a567-4f46-a19a-246ea6795bb5,मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा।,2025-01-28T21:34:57,user4667@example.com,,,,Urban Planning,portal,support,complaint,medium,Guwahati,मैं इस नीति का समर्थन करता/करती हूँ — यह स्थानीय लोगों के लिए अच्छा होगा।,Guwahati,
9df57447-310b-4a08-8abc-89459561149a,I fully support this policy. It will benefit our Healthcare sector and help many families. Thank you for considering.,2025-01-09T10:15:49,user3678@example.com,Kohima,8.866463,77.354855,Healthcare,whatsapp,support,other,medium,Kohima,i fully support this policy. it will benefit our healthcare sector and help many families. thank you for considering.,Kohima,i fully support this policy it will benefit our healthcare sector and help many families for considering
f1b0d11e-52ca-4673-ad3b-b0e51addd43d,Complaint: previous schemes were implemented poorly; how will this be different?,2025-08-21T22:08:40,user1569@example.com,Patna,15.124984,70.748963,Agriculture,whatsapp,neutral,complaint,medium,Patna,complaint: previous schemes were implemented poorly; how will this be different?,Patna,complaint previous schemes were implemented poorly how will this be different
879dc6b6-393e-4a6c-9ac3-cbbf6ab5b59a,This draft is a positive step for Environment. Strongly in favor. Thank you for considering.,2025-05-12T13:47:13,user370@example.com,Raipur,24.691033,86.977711,Environment,pdf,support,other,medium,,this draft is a positive step for environment. strongly in favor. thank you for considering.,Raipur,this draft is a positive step for environment strongly in favor for considering
6414d32a-e3a9-4eea-adf8-7f210490149c,"Neutral. Could you share examples from other districts where this worked? Regards, citizen.",2024-06-04T18:37:59,user3368@example.com,,,,Education,whatsapp,neutral,other,low,Varanasi,"neutral. could you share examples from other districts where this worked? regards, citizen.",Varanasi,neutral could you share examples from other districts where this worked citizen
f5b533ad-8980-4403-a98f-42f771991658,Neutral: more data required on expected outcomes.,2024-01-10T00:13:36,user4975@example.com,Pune,,,Environment,portal,neutral,question,low,Pune,neutral: more data required on expected outcomes.,Pune,neutral more data required on expected outcomes
3d6ff5b2-cb58-42a4-8b39-89045d91bc8f,Can the public access the implementation timeline?,2024-06-21T13:41:36,user207@example.com,Agra,,,Education,email,neutral,question,medium,Agra,can the public access the implementation timeline?,Agra,can the public access the implementation timeline
035a1b93-c001-43df-99ad-4e19904626ce,"I oppose this policy because it will hurt small farmers in Kanpur. Location: Kanpur district, near main market.",2024-03-11T16:52:19,user14@example.com,Kanpur,,,Environment,email,oppose,off-topic,low,Kanpur,"i oppose this policy because it will hurt small farmers in kanpur. location: kanpur district, near main market.",Kanpur,i oppose this policy because it will hurt small farmers in kanpur location kanpur district near main market
4b47cec2-8e7a-4491-ae7e-1cbae80d9d37,Great initiative — this will improve lives in my district.,2025-07-05T23:38:13,user3114@example.com,Imphal,,,Energy,social_media,support,praise,low,Imphal,great initiative — this will improve lives in my district.,Imphal,great initiative this will improve lives in my district
2d7729cb-eec1-4f2b-926b-8e7d5ee690cc,"Neutral: more data required on expected outcomes. Regards, citizen.",2025-07-04T03:31:53,user963@example.com,"Mumbai, near river",19.921363,72.678038,Urban Planning,portal,neutral,other,medium,Mumbai,"neutral: more data required on expected outcomes. regards, citizen.",Mumbai,neutral more data required on expected outcomes citizen
673bfdb0-780a-4633-af82-0472b6f4ffb9,What are the eligibility criteria for beneficiaries? Thank you for considering.,2025-10-17T02:43:22,user1185@example.com,Patna,9.224723,82.691809,Education,social_media,oppose,question,low,Patna,what are the eligibility criteria for beneficiaries? thank you for considering.,Patna,what are the eligibility criteria for beneficiaries for considering
fa5dd74e-1476-4c28-8701-77787877accd,"I oppose this policy because it will hurt small farmers in Udaipur. Location: Udaipur district, near main market.",2025-08-19T13:42:42,user2535@example.com,Udaipur,15.490785,74.99688,Environment,portal,oppose,other,medium,Udaipur,"i oppose this policy because it will hurt small farmers in udaipur. location: udaipur district, near main market.",Udaipur,i oppose this policy because it will hurt small farmers in udaipur location udaipur district near main market
bff13a70-d72b-4f6d-ac68-934dab815c65,I have no strong view but some clarifications are needed on implementation timelines.,2025-11-03T13:17:14,user128@example.com,Lucknow,25.97145,80.296905,Energy,portal,neutral,other,high,,i have no strong view but some clarifications are needed on implementation timelines.,Lucknow,i have no strong view but some clarifications are needed on implementation timelines
5e96a31e-b70a-402e-b80d-184bb85e4d21,Appreciate the effort; this is much needed.,2024-11-11T02:39:31,user2161@example.com,Bhopal,14.773947,74.245948,Transportation,portal,oppose,praise,medium,Bhopal,appreciate the effort; this is much needed.,Bhopal,appreciate the effort this is much needed
8d688baf-8861-4742-9dc6-74ccde0fb3ef,Suggestion: include subsidies for low-income households in Thiruvananthapuram.,2025-01-31T21:38:12,user1602@example.com,,,,Healthcare,email,oppose,suggestion,medium,Thiruvananthapuram,suggestion: include subsidies for low-income households in thiruvananthapuram.,Thiruvananthapuram,suggestion include subsidies for low income households in thiruvananthapuram
eb5c8f3d-e755-419c-9d9c-726fb5442fbd,Oppose — lacks clear implementation plan for rural areas.,2024-01-15T00:11:11,user1632@example.com,Udaipur,25.040698,81.195209,Environment,portal,oppose,other,medium,Udaipur,oppose — lacks clear implementation plan for rural areas.,Udaipur,oppose lacks clear implementation plan for rural areas
44281470-39bd-4f8a-9439-72650afbfe81,I oppose this policy because it will hurt small farmers in Thiruvananthapuram.,2025-04-05T11:20:01,user1864@example.com,Thiruvananthapuram,,,Energy,email,oppose,complaint,low,Thiruvananthapuram,i oppose this policy because it will hurt small farmers in thiruvananthapuram.,Thiruvananthapuram,i oppose this policy because it will hurt small farmers in thiruvananthapuram
e048b1f3-8924-4617-9a9a-5f48ec7ea479,Neutral: more data required on expected outcomes.,2024-08-20T23:58:14,user4898@example.com,Mumbai,19.755576,77.291738,Environment,whatsapp,neutral,other,medium,Mumbai,neutral: more data required on expected outcomes.,Mumbai,neutral more data required on expected outcomes
b0266005-240e-4c58-a563-e4f21156c6c4,"Complaint — local offices were unresponsive last time. Regards, citizen.",2024-01-25T17:38:58,user3244@example.com,Visakhapatnam,26.040678,78.719189,Housing,email,neutral,complaint,medium,Visakhapatnam,"complaint — local offices were unresponsive last time. regards, citizen.",Visakhapatnam,complaint local offices were unresponsive last time citizen
5a47022e-0a56-4d6b-893b-bcc005c48269,I fully support this policy. It will benefit our Transportation sector and help many families.,2024-12-25T19:10:49,user4073@example.com,Guwahati,22.598538,80.493515,Transportation,pdf,support,complaint,medium,Guwahati,i fully support this policy. it will benefit our transportation sector and help many families.,Guwahati,i fully support this policy it will benefit our transportation sector and help many families
7b8bbb2a-4e68-40f6-bbbb-aab52228e6b7,I have no strong view but some clarifications are needed on implementation timelines.,2025-04-11T15:26:36,user4198@example.com,Alwar,12.840706,70.064969,Housing,whatsapp,neutral,other,low,Alwar,i have no strong view but some clarifications are needed on implementation timelines.,Alwar,i have no strong view but some clarifications are needed on implementation timelines
738ff494-9057-4898-a304-ae7187c9deba,Great initiative — this will improve lives in my district. Thank you for considering.,2024-05-08T13:49:33,user397@example.com,Pune,22.730438,84.419301,Urban Planning,pdf,neutral,praise,medium,Pune,great initiative — this will improve lives in my district. thank you for considering.,Pune,great initiative this will improve lives in my district for considering
a0b26e5d-f3b2-4e78-9044-921890b8281f,Oppose — lacks clear implementation plan for rural areas.,2024-04-09T00:19:39,user572@example.com,,,,Education,pdf,oppose,other,medium,Chennai,oppose — lacks clear implementation plan for rural areas.,Chennai,oppose lacks clear implementation plan for rural areas
d4d4c7ba-5950-4c66-9dc4-fc1a95f50e59,"न्युट्रल, कृपया विस्तृत बजट साझा करें। Regards, citizen.",2024-07-08T00:25:35,user3549@example.com,Ahmedabad,12.089577,83.180248,Healthcare,social_media,neutral,other,high,Ahmedabad,"न्युट्रल, कृपया विस्तृत बजट साझा करें। regards, citizen.",Ahmedabad,citizen
3dc872ad-ccb6-426a-b3b3-db685cc28207,I fully support this policy. It will benefit our Healthcare sector and help many families. Thank you for considering.,2025-01-11T01:08:14,user3626@example.com,,,,Healthcare,whatsapp,support,other,high,Bengaluru Urban,i fully support this policy. it will benefit our healthcare sector and help many families. thank you for considering.,Bengaluru Urban,i fully support this policy it will benefit our healthcare sector and help many families for considering
cef4926c-d0bc-4131-9349-2285f56ec949,"I have no strong view but some clarifications are needed on implementation timelines. Regards, citizen.",2024-05-13T23:24:46,user733@example.com,Jodhpur,19.027644,83.804887,Housing,email,neutral,question,medium,Jodhpur,"i have no strong view but some clarifications are needed on implementation timelines. regards, citizen.",Jodhpur,i have no strong view but some clarifications are needed on implementation timelines citizen
0204435e-df71-47c2-8e7a-6bcdd4de32a8,"Complaint: lack of transparency in beneficiary selection. Regards, citizen.",2025-06-16T19:16:33,user621@example.com,Surat,,,Transportation,social_media,oppose,complaint,high,Surat,"complaint: lack of transparency in beneficiary selection. regards, citizen.",Surat,complaint lack of transparency in beneficiary selection citizen
4fe53c0b-4193-4a45-8cf2-be90db972507,"न्युट्रल, कृपया विस्तृत बजट साझा करें। Location: Raipur district, near main market.",2024-02-22T16:39:57,user3407@example.com,,,,Energy,whatsapp,neutral,suggestion,medium,Raipur,"न्युट्रल, कृपया विस्तृत बजट साझा करें। location: raipur district, near main market.",Raipur,location raipur district near main market
948feefd-a7b3-4f54-a5b2-42d8d1e793f9,"सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें। Regards, citizen.",2025-02-13T00:30:10,user3613@example.com,"Kolkata, near river",26.711994,75.430147,Energy,portal,support,suggestion,medium,Kolkata,"सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें। regards, citizen.",Kolkata,citizen
e519a0b4-09f9-4c41-a65b-1dd3907cf5b2,"Neutral: more data required on expected outcomes. Regards, citizen.",2024-09-03T12:11:36,user584@example.com,Agra,26.943112,70.294194,Education,whatsapp,neutral,question,medium,Agra,"neutral: more data required on expected outcomes. regards, citizen.",Agra,neutral more data required on expected outcomes citizen
436b2f4d-68dc-4b0c-a61c-6bfebd37db70,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें।,2025-05-14T01:54:35,user613@example.com,Hyderabad,26.626047,71.309116,Urban Planning,portal,support,suggestion,medium,Hyderabad,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें।,Hyderabad,
9a6f2aab-5be7-440f-b31c-e01bbe2e42a2,Support from this district; it addresses key issues in Healthcare.,2025-11-06T05:33:10,user2161@example.com,Raipur,17.225877,70.277226,Healthcare,email,support,suggestion,low,Raipur,support from this district; it addresses key issues in healthcare.,Raipur,support from this district it addresses key issues in healthcare
946e17d8-d769-4fb2-8446-548f7b3b23e4,How will this be funded? Please clarify the financing model.,2024-08-19T10:39:57,user99@example.com,Jaipur,10.471039,74.35711,Agriculture,pdf,neutral,question,high,,how will this be funded? please clarify the financing model.,Jaipur,how will this be funded please clarify the financing model
7d9cd558-1e47-4733-be73-b876a5920bea,"Support from this district; it addresses key issues in Education. Regards, citizen.",2024-12-19T15:39:04,user1797@example.com,Pune,16.000287,68.577708,Education,portal,support,question,high,Pune,"support from this district; it addresses key issues in education. regards, citizen.",Pune,support from this district it addresses key issues in education citizen
1dc3a3b6-0f16-46c4-8c89-9384b356e136,Complaint: lack of transparency in beneficiary selection.,2025-10-08T21:39:33,user954@example.com,Kanpur,15.022335,84.507196,Transportation,email,neutral,complaint,high,Kanpur,complaint: lack of transparency in beneficiary selection.,Kanpur,complaint lack of transparency in beneficiary selection
2706708f-22be-4b10-988a-86ad791b26f1,This draft is a positive step for Energy. Strongly in favor.,2024-08-15T10:38:40,user197@example.com,Jaipur,18.931529,69.194149,Energy,pdf,support,other,medium,Jaipur,this draft is a positive step for energy. strongly in favor.,Jaipur,this draft is a positive step for energy strongly in favor
e1e874e9-cc0a-492a-878c-931b34e403c5,I have no strong view but some clarifications are needed on implementation timelines.,2025-02-17T01:18:05,user4924@example.com,Chennai,20.72364,80.230048,Urban Planning,social_media,neutral,other,medium,Chennai,i have no strong view but some clarifications are needed on implementation timelines.,Chennai,i have no strong view but some clarifications are needed on implementation timelines
21caf916-89f4-437e-a909-fa52a243993f,Support — good move. Please implement it quickly. Thank you for considering.,2025-08-08T22:21:22,user3769@example.com,,,,Housing,whatsapp,support,off-topic,high,Kohima,support — good move. please implement it quickly. thank you for considering.,Kohima,support good move please implement it quickly for considering
1aedbe7c-552c-4046-8b5d-615470d7324a,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",2024-07-24T09:26:11,user3479@example.com,Thiruvananthapuram,11.079385,70.595257,Education,portal,neutral,other,medium,Thiruvananthapuram,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",Thiruvananthapuram,
f8a63d69-bf58-4e64-8a0a-62392459a54c,Neutral — looks fine but requires more details on funding and accountability.,2024-06-09T02:55:55,user3620@example.com,,,,Transportation,email,neutral,other,low,Varanasi,neutral — looks fine but requires more details on funding and accountability.,Varanasi,neutral looks fine but requires more details on funding and accountability
a7fcc481-d605-4f48-af86-2dd531443cc3,"Add a monitoring committee with district representation. Regards, citizen.",2024-09-29T05:22:05,user2479@example.com,Hyderabad,21.910285,73.545718,Transportation,pdf,oppose,suggestion,high,Hyderabad,"add a monitoring committee with district representation. regards, citizen.",Hyderabad,add a monitoring committee with district representation citizen
70176ea7-8983-4582-8b08-ab8eab3e9496,Support from this district; it addresses key issues in Transportation.,2024-02-05T21:41:56,user2959@example.com,Hyderabad,22.565645,70.872672,Transportation,pdf,support,other,medium,Hyderabad,support from this district; it addresses key issues in transportation.,Hyderabad,support from this district it addresses key issues in transportation
31d3ee6c-f5f4-4807-b200-1cbf9b4f27ce,Add a monitoring committee with district representation.,2024-01-24T18:03:17,user3414@example.com,"Ahmedabad, near river",24.599048,73.681484,Environment,email,oppose,suggestion,low,Ahmedabad,add a monitoring committee with district representation.,Ahmedabad,add a monitoring committee with district representation
c7ef11a9-8e9c-4334-ac9e-e65d4b0d41c9,The draft ignores existing local problems; please revise.,2024-11-08T22:42:06,user3149@example.com,Udaipur,17.753589,81.624028,Agriculture,email,oppose,complaint,medium,Udaipur,the draft ignores existing local problems; please revise.,Udaipur,the draft ignores existing local problems please revise
b8082eb0-b291-4d0a-9e91-30279ffd3ea3,Neutral: more data required on expected outcomes.,2025-03-27T06:04:24,user291@example.com,Varanasi,8.004087,72.278257,Energy,email,neutral,suggestion,high,Varanasi,neutral: more data required on expected outcomes.,Varanasi,neutral more data required on expected outcomes
220f1fbf-8266-4244-b5e6-54d057ab7baa,This draft is a positive step for Energy. Strongly in favor.,2025-07-05T11:17:44,user4666@example.com,Bengaluru Urban,22.573443,70.488887,Energy,email,support,other,medium,Bengaluru Urban,this draft is a positive step for energy. strongly in favor.,Bengaluru Urban,this draft is a positive step for energy strongly in favor
0acd69fb-f1cc-4b85-8ebd-09680083f623,"सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें। Regards, citizen. धन्यवाद।",2025-05-09T23:41:13,user3415@example.com,Alwar,17.751887,72.025136,Energy,portal,neutral,suggestion,low,Alwar,"सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें। regards, citizen. धन्यवाद।",Alwar,citizen
2f352567-5b8c-4f36-a04b-60eea2dc4a47,"Neutral — looks fine but requires more details on funding and accountability. Regards, citizen.",2024-10-25T11:20:18,user2197@example.com,Surat,12.102015,86.207881,Housing,pdf,neutral,other,high,Surat,"neutral — looks fine but requires more details on funding and accountability. regards, citizen.",Surat,neutral looks fine but requires more details on funding and accountability citizen
7794e97e-bb80-414b-985c-bc9821f69239,I have no strong view but some clarifications are needed on implementation timelines.,2025-04-03T05:02:42,user2389@example.com,Varanasi,17.25009,73.563297,Transportation,portal,neutral,other,high,,i have no strong view but some clarifications are needed on implementation timelines.,Varanasi,i have no strong view but some clarifications are needed on implementation timelines
b557da93-5ce7-49af-aa70-6eaf89a47fdd,"Neutral. Could you share examples from other districts where this worked? Location: Raipur district, near main market.",2025-06-01T21:17:47,user3660@example.com,Raipur,25.977616,83.050474,Education,email,neutral,other,high,Raipur,"neutral. could you share examples from other districts where this worked? location: raipur district, near main market.",Raipur,neutral could you share examples from other districts where this worked location raipur district near main market
7e393df0-8827-4884-bcc4-86311f8c9338,"Can the public access the implementation timeline? Regards, citizen.",2024-06-23T03:19:19,user196@example.com,,,,Energy,social_media,oppose,question,high,Pune,"can the public access the implementation timeline? regards, citizen.",Pune,can the public access the implementation timeline citizen
d1aa88bf-2595-425b-ae9d-965c001232ec,"Oppose — lacks clear implementation plan for rural areas. Regards, citizen.",2025-03-12T11:47:45,user3473@example.com,Visakhapatnam,16.864301,71.669361,Education,social_media,oppose,suggestion,medium,Visakhapatnam,"oppose — lacks clear implementation plan for rural areas. regards, citizen.",Visakhapatnam,oppose lacks clear implementation plan for rural areas citizen
1a7c2c9c-aeff-4058-abb1-b86676e69137,Neutral: more data required on expected outcomes.,2025-11-11T14:43:23,user1958@example.com,Patna,21.70985,86.99639,Environment,portal,neutral,other,medium,Patna,neutral: more data required on expected outcomes.,Patna,neutral more data required on expected outcomes
0520d06e-decc-431e-a261-26868aeb73cd,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी।",2025-08-13T10:03:38,user3926@example.com,,,,Housing,pdf,oppose,other,high,,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी।",,
5bd0edb6-94f0-450d-b52f-f2a3059bfa82,Great initiative — this will improve lives in my district.,2024-09-25T12:12:19,user547@example.com,Jaipur,23.340785,76.602843,Transportation,whatsapp,oppose,praise,medium,Jaipur,great initiative — this will improve lives in my district.,Jaipur,great initiative this will improve lives in my district
e127f18f-a291-4d2c-8633-63611a58ba2b,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",2024-08-11T02:01:00,user293@example.com,Hyderabad,10.955827,79.872989,Education,whatsapp,neutral,other,low,Hyderabad,"न्युट्रल, कृपया विस्तृत बजट साझा करें।",Hyderabad,
c392cfd4-5647-4be6-b46a-0db6c382602f,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें।,2024-12-27T01:14:15,user290@example.com,"Hyderabad, near river",25.464465,70.028021,Urban Planning,portal,oppose,suggestion,medium,Hyderabad,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें।,Hyderabad,
1d1b6223-960e-481d-bcb5-e6e428b10e17,What are the eligibility criteria for beneficiaries?,2024-04-09T07:34:14,user1551@example.com,Agra,20.374354,71.0773,Energy,whatsapp,support,question,medium,Agra,what are the eligibility criteria for beneficiaries?,Agra,what are the eligibility criteria for beneficiaries
e06d5a7f-680e-4828-a45d-b247e16fe920,How will this be funded? Please clarify the financing model.,2024-10-21T19:38:49,user4954@example.com,,,,Transportation,pdf,oppose,question,medium,Raipur,how will this be funded? please clarify the financing model.,Raipur,how will this be funded please clarify the financing model
340f6402-1a89-4f79-8072-6da643e25226,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी। Location: Bengaluru district, near main market.",2024-04-05T12:17:00,user1220@example.com,,,,Environment,portal,oppose,other,medium,Bengaluru,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी। location: bengaluru district, near main market.",Bengaluru,location bengaluru district near main market
107d44fa-89b0-4e2a-b8e0-2f6a9a1d0ebb,शिकायत: पिछली बार पैसा गलत जगह पर खर्च हुआ।,2025-08-02T16:04:18,user1816@example.com,Chennai,15.542167,79.409701,Healthcare,whatsapp,oppose,complaint,medium,Chennai,शिकायत: पिछली बार पैसा गलत जगह पर खर्च हुआ।,Chennai,
b285a8fb-8698-48cb-9ba2-af5e8e1c18a8,Neutral. Could you share examples from other districts where this worked? Thank you for considering.,2024-04-25T09:10:17,user670@example.com,Alwar,14.829067,87.084886,Environment,social_media,neutral,other,low,Alwar,neutral. could you share examples from other districts where this worked? thank you for considering.,Alwar,neutral could you share examples from other districts where this worked for considering
dedc74b6-b51e-4f07-966d-9b756b39e613,Neutral — looks fine but requires more details on funding and accountability.,2025-11-12T13:45:16,user1079@example.com,Bengaluru Urban,23.496946,71.283699,Energy,email,neutral,question,medium,Bengaluru Urban,neutral — looks fine but requires more details on funding and accountability.,Bengaluru Urban,neutral looks fine but requires more details on funding and accountability
e8604065-ed2a-4eb6-b2f3-2e6d2aea4123,Oppose — lacks clear implementation plan for rural areas. Thank you for considering.,2024-07-05T16:21:08,user2897@example.com,Kanpur,12.258827,84.366798,Agriculture,portal,oppose,question,medium,Kanpur,oppose — lacks clear implementation plan for rural areas. thank you for considering.,Kanpur,oppose lacks clear implementation plan for rural areas for considering
bd277201-fe2e-4500-b578-4f010bfae750,Neutral — looks fine but requires more details on funding and accountability.,2025-06-07T20:17:24,user1623@example.com,Udaipur,24.6985,87.205305,Transportation,portal,neutral,other,low,Udaipur,neutral — looks fine but requires more details on funding and accountability.,Udaipur,neutral looks fine but requires more details on funding and accountability
46ed0cd0-cbac-4236-8568-5cdc67b00c99,"न्युट्रल, कृपया विस्तृत बजट साझा करें। Regards, citizen.",2024-08-24T12:06:25,user1698@example.com,Jodhpur,,,Agriculture,pdf,neutral,other,low,Jodhpur,"न्युट्रल, कृपया विस्तृत बजट साझा करें। regards, citizen.",Jodhpur,citizen
ebc7d4e7-645e-4ee1-afb6-7a5fb9c2fd14,Add a monitoring committee with district representation.,2025-10-05T03:24:07,user1867@example.com,Bhopal,24.244329,69.253468,Energy,social_media,oppose,suggestion,medium,Bhopal,add a monitoring committee with district representation.,Bhopal,add a monitoring committee with district representation
f5b4a4ca-5d55-4fb1-b837-9e84ba083a77,Neutral: more data required on expected outcomes. Thank you for considering.,2025-04-17T00:53:32,user1103@example.com,Imphal,16.598738,71.973442,Housing,email,neutral,complaint,medium,Imphal,neutral: more data required on expected outcomes. thank you for considering.,Imphal,neutral more data required on expected outcomes for considering
19d71831-442f-415a-a911-a6467c54274e,Please consider a pilot program in rural Kanpur before scaling up.,2025-11-02T12:01:48,user2077@example.com,,,,Environment,email,oppose,suggestion,high,Kanpur,please consider a pilot program in rural kanpur before scaling up.,Kanpur,please consider a pilot program in rural kanpur before scaling up
6fec9462-7673-4b40-ba74-77aabdbc7666,Neutral — looks fine but requires more details on funding and accountability.,2025-04-24T10:53:48,user3508@example.com,Lucknow,14.484661,85.39392,Energy,social_media,neutral,suggestion,medium,Lucknow,neutral — looks fine but requires more details on funding and accountability.,Lucknow,neutral looks fine but requires more details on funding and accountability
2517bd81-d1aa-4103-a13d-b45437bf4b73,What are the eligibility criteria for beneficiaries?,2025-08-29T05:19:46,user904@example.com,Kanpur,9.400983,83.912984,Urban Planning,pdf,support,question,low,Kanpur,what are the eligibility criteria for beneficiaries?,Kanpur,what are the eligibility criteria for beneficiaries
ff81996f-a318-4f00-b237-69df60a01a1c,Neutral — looks fine but requires more details on funding and accountability.,2025-02-10T13:13:04,user125@example.com,Kohima,18.512037,77.279251,Education,email,neutral,other,low,Kohima,neutral — looks fine but requires more details on funding and accountability.,Kohima,neutral looks fine but requires more details on funding and accountability
3b61d455-d061-4572-974c-21ea87899a0d,"Question: Who will be responsible for enforcement at the district level? Regards, citizen. Location: Chennai district, near main market.",2025-05-03T22:48:06,user1065@example.com,Chennai,15.285409,85.007011,Energy,portal,oppose,question,low,Chennai,"question: who will be responsible for enforcement at the district level? regards, citizen. location: chennai district, near main market.",Chennai,question who will be responsible for enforcement at the district level citizen location chennai district near main market
7ac6bafc-15b8-4bb3-8b05-4813b6eea698,This forum should not handle these types of complaints.,2025-11-06T03:15:46,user1540@example.com,Mumbai,27.928276,86.255407,Energy,social_media,oppose,off-topic,medium,Mumbai,this forum should not handle these types of complaints.,Mumbai,this forum should not handle these types of complaints
a58d638d-8154-4468-a414-0318b8295e87,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें।,2024-04-23T18:52:39,user3965@example.com,Visakhapatnam,14.001731,69.164475,Agriculture,social_media,support,suggestion,medium,Visakhapatnam,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें।,Visakhapatnam,
e999b3c9-031e-4a6b-aa91-44b69b4fd243,Support — good move. Please implement it quickly.,2025-06-23T17:15:03,user3430@example.com,Ahmedabad,,,Healthcare,email,support,praise,low,,support — good move. please implement it quickly.,Ahmedabad,support good move please implement it quickly
08ec31d3-8678-4222-b606-a84d7deffbcc,Complaint: lack of transparency in beneficiary selection.,2024-08-17T21:28:35,user4106@example.com,Agra,,,Agriculture,whatsapp,neutral,complaint,medium,Agra,complaint: lack of transparency in beneficiary selection.,Agra,complaint lack of transparency in beneficiary selection
79e91077-03d5-4795-b592-21d621c885b9,I oppose this policy because it will hurt small farmers in Patna. Thank you for considering.,2024-10-08T20:58:26,user1124@example.com,Patna,,,Housing,email,oppose,other,high,Patna,i oppose this policy because it will hurt small farmers in patna. thank you for considering.,Patna,i oppose this policy because it will hurt small farmers in patna for considering
6176330d-211a-4662-ba6b-a7f458affd21,Add a monitoring committee with district representation.,2024-11-04T18:55:01,user4122@example.com,Kolkata,,,Energy,social_media,neutral,suggestion,medium,Kolkata,add a monitoring committee with district representation.,Kolkata,add a monitoring committee with district representation
8cb0e9b2-64cb-4fce-aa74-c296ec0f513a,I have no strong view but some clarifications are needed on implementation timelines. धन्यवाद।,2025-01-16T21:08:55,user2775@example.com,,,,Agriculture,social_media,neutral,other,high,Udaipur,i have no strong view but some clarifications are needed on implementation timelines. धन्यवाद।,Udaipur,i have no strong view but some clarifications are needed on implementation timelines
3567f1ed-21d5-464e-8e72-051a3aff51f7,"Please consider a pilot program in rural Varanasi before scaling up. Regards, citizen.",2024-02-17T13:29:07,user1915@example.com,Varanasi,13.840535,68.863922,Environment,portal,oppose,suggestion,low,Varanasi,"please consider a pilot program in rural varanasi before scaling up. regards, citizen.",Varanasi,please consider a pilot program in rural varanasi before scaling up citizen
2e8ef4dc-0a76-4c0c-a3ee-0f168e23e2ee,"Can the public access the implementation timeline? Regards, citizen.",2024-09-17T15:32:53,user945@example.com,Kanpur,,,Energy,social_media,support,question,medium,,"can the public access the implementation timeline? regards, citizen.",Kanpur,can the public access the implementation timeline citizen
e531752c-6a72-43ba-9d3d-ab950d1a2ce3,Support — good move. Please implement it quickly. धन्यवाद।,2025-02-13T19:30:19,user1258@example.com,Thiruvananthapuram,,,Transportation,email,support,other,medium,Thiruvananthapuram,support — good move. please implement it quickly. धन्यवाद।,Thiruvananthapuram,support good move please implement it quickly
067151ac-83de-487c-8049-00a92873e848,"Great initiative — this will improve lives in my district. Location: Udaipur district, near main market.",2025-07-20T06:49:09,user4417@example.com,Udaipur,9.349277,74.871263,Agriculture,social_media,oppose,praise,medium,Udaipur,"great initiative — this will improve lives in my district. location: udaipur district, near main market.",Udaipur,great initiative this will improve lives in my district location udaipur district near main market
a8cb8691-32cc-44d7-8d72-2e2eff1d81ed,Please consider a pilot program in rural Kohima before scaling up. धन्यवाद।,2024-01-16T09:11:06,user1787@example.com,Kohima,24.738135,84.200035,Energy,whatsapp,oppose,suggestion,medium,Kohima,please consider a pilot program in rural kohima before scaling up. धन्यवाद।,Kohima,please consider a pilot program in rural kohima before scaling up
b19601f3-b87a-48a1-b7f1-20eaf209719c,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी। Regards, citizen. Location: Visakhapatnam district, near main market.",2025-02-08T03:57:10,user3147@example.com,Visakhapatnam,,,Transportation,portal,oppose,other,high,Visakhapatnam,"इस नीति से नाराज़गी होगी, यह सही तरीके से लागू नहीं होगी। regards, citizen. location: visakhapatnam district, near main market.",Visakhapatnam,citizen location visakhapatnam district near main market
fc26fed3-3ee0-4eac-b366-abf98a7d5e97,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें। Thank you for considering.,2025-09-03T18:20:41,user720@example.com,Imphal,12.555917,71.639584,Energy,email,oppose,suggestion,medium,Imphal,सुझाव: स्थानीय एफआरएस से मिलकर योजना बनायें। thank you for considering.,Imphal,for considering
